DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler
DL,0.0486083,48,6,1,1,1,3,1,0,48,0,0,11.4331,0,0
DL,0.0497083,49,7,1,1,1,3,1,0,865,18,0,11.8127,0,2.22045e-16
DL,0.749112,749,1,1,1,2,3,1,0,100,0,0,26.9494,0,0
DL,0.750508,750,5,1,1,1,9,2,0,48,0,0,34.3284,0,0
DL,0.900808,900,8,1,1,1,9,2,0,48,0,0,34.5571,0,0
DL,0.923812,923,8,1,1,2,9,2,0,100,0,0,34.2477,0,0
DL,0.924908,924,9,1,1,1,9,2,0,1776,28,0,34.3118,0,0
DL,0.947921,947,9,1,1,4,9,2,0,204,0,0,32.9907,0,0
DL,1.08671,1086,7,1,1,2,9,2,0,100,0,0,36.2337,0,0
DL,1.08811,1088,1,1,1,1,3,3,0,48,0,0,41.1129,0,0
DL,1.14901,1149,0,1,1,1,3,3,0,48,0,0,37.9899,0,0
DL,1.17205,1172,0,1,1,12,3,3,0,619,0,0,37.1362,0,0
DL,1.37311,1373,1,1,1,1,3,3,0,48,0,0,34.0485,0,0
DL,1.3962,1396,1,1,1,22,3,3,0,1131,0,0,33.1281,0,0
DL,1.39621,1396,2,1,1,2,3,3,0,100,0,0,33.0958,0,0
DL,1.39721,1397,2,1,1,1,3,3,0,1776,28,0,32.9161,0,0
DL,1.41761,1417,6,1,1,1,3,3,0,48,0,0,34.7015,0,0
DL,1.42031,1420,3,1,1,2,3,3,0,3558,28,0,34.4806,0,0
DL,1.44171,1441,7,1,1,1,3,3,0,48,0,0,33.8618,0,0
DL,1.44441,1444,4,1,1,2,3,3,0,3558,28,0,33.7284,0,0
DL,1.46581,1465,8,1,1,1,3,3,0,48,0,0,33.8406,0,0
DL,1.46851,1468,5,1,1,2,3,3,0,3558,28,0,34.0969,0,0
DL,1.48991,1489,9,1,1,1,3,3,0,48,0,0,34.2679,0,0
DL,1.49262,1492,6,1,1,3,3,3,0,5341,28,0,34.5307,0,0
DL,1.49271,1492,7,1,1,1,3,3,0,1776,28,0,34.5005,0,0
DL,1.51401,1514,0,1,1,1,3,3,0,48,0,0,33.9656,0,0
DL,1.51672,1516,7,1,1,4,3,3,0,7120,28,0,34.2082,0,0
DL,1.51681,1516,8,1,1,1,3,3,0,1776,28,0,34.1859,0,0
DL,1.53811,1538,1,1,1,1,3,3,0,48,0,0,33.2843,0,0
DL,1.54083,1540,8,1,1,6,3,3,0,10685,28,0,32.3685,0,0
DL,1.54091,1540,9,1,1,1,3,3,0,1776,28,0,32.3048,0,0
DL,1.56221,1562,2,1,1,1,3,3,0,48,0,0,31.6017,0,0
DL,1.56494,1564,9,1,1,9,3,3,0,16030,28,0,31.8347,0,0
DL,1.56501,1565,0,1,1,1,3,3,0,1776,28,0,31.9752,0,0
DL,1.58631,1586,3,1,1,1,3,3,0,48,0,0,32.806,0,0
DL,1.58906,1589,0,1,1,14,3,3,0,24936,28,0,32.564,0,0
DL,1.58911,1589,1,1,1,1,3,3,0,1776,28,0,32.7149,0,0
DL,1.61041,1610,4,1,1,1,3,3,0,48,0,0,31.4529,0,0
DL,1.61319,1613,1,1,1,21,3,3,0,37408,28,0,31.3793,0,0
DL,1.61321,1613,2,1,1,1,3,3,0,1776,28,0,31.5548,0,0
DL,1.63451,1634,5,1,1,1,3,3,0,48,0,0,32.1676,0,0
DL,1.6373,1637,2,1,1,22,3,3,0,39187,28,0,31.6636,0,0
DL,1.63734,1637,3,1,1,9,3,3,0,16030,28,0,31.66,0,0
DL,1.63741,1637,4,1,1,1,3,3,0,1776,28,0,31.6634,0,0
DL,1.65861,1658,6,1,1,1,3,3,0,48,0,0,31.0629,0,0
DL,1.6614,1661,3,1,1,22,3,3,0,39187,28,0,31.2082,0,0
DL,1.6615,1661,4,1,1,22,3,3,0,39187,28,0,31.2729,0,0
DL,1.66152,1661,5,1,1,3,3,3,0,5341,28,0,31.2103,0,0
DL,1.66161,1661,6,1,1,1,3,3,0,1776,28,0,31.3601,0,0
DL,1.66871,1668,7,1,1,1,3,3,0,1776,28,0,30.4779,0,0
DL,1.68161,1681,6,1,1,1,3,3,0,48,0,0,30.3036,0,0
DL,1.6855,1685,4,1,1,22,3,3,0,39187,28,0,30.1942,0,0
DL,1.6856,1685,5,1,1,22,3,3,0,39187,28,0,30.0745,0,0
DL,1.6857,1685,6,1,1,22,3,3,0,39187,28,0,30.1163,0,0
DL,1.68572,1685,7,1,1,4,3,3,0,7120,28,0,30.2314,0,0
DL,1.68581,1685,8,1,1,1,3,3,0,1776,28,0,30.0758,0,0
DL,1.68651,1686,5,1,1,1,3,3,0,1776,28,0,30.1627,0,0
DL,1.70691,1706,9,1,1,1,3,3,0,48,0,0,30.4404,0,0
DL,1.7096,1709,5,1,1,22,3,3,0,39187,28,0,31.4398,0,0
DL,1.7097,1709,6,1,1,22,3,3,0,39187,28,0,31.4951,0,0
DL,1.7098,1709,7,1,1,22,3,3,0,39187,28,0,31.6513,0,0
DL,1.70987,1709,8,1,1,15,3,3,0,26719,28,0,31.8562,0,0
DL,1.70991,1709,9,1,1,1,3,3,0,1776,28,0,31.7769,0,0
DL,1.71701,1717,0,1,1,1,3,3,0,1776,28,0,30.6011,0,0
DL,1.73,1729,9,1,1,22,3,3,0,1131,0,0,32.4174,0,0
DL,1.7301,1730,0,1,1,22,3,3,0,1131,0,0,32.4885,0,0
DL,1.7302,1730,1,1,1,22,3,3,0,1131,0,0,32.3619,0,0
DL,1.73027,1730,2,1,1,15,3,3,0,26719,28,0,32.4016,0,0
DL,1.73031,1730,3,1,1,1,3,3,0,1776,28,0,32.4275,0,0
DL,1.7337,1733,6,1,1,22,3,3,0,39187,28,0,32.3683,0,0
DL,1.7338,1733,7,1,1,22,3,3,0,39187,28,0,32.4681,0,0
DL,1.7339,1733,8,1,1,22,3,3,0,39187,28,0,32.6493,0,0
DL,1.73397,1733,9,1,1,15,3,3,0,26719,28,0,32.7417,0,0
DL,1.73401,1734,0,1,1,1,3,3,0,1776,28,0,32.9335,0,0
DL,1.73471,1734,7,1,1,1,3,3,0,1776,28,0,33.1489,0,0
DL,1.75511,1755,1,1,1,1,3,3,0,48,0,0,34.1712,0,0
DL,1.7578,1757,7,1,1,22,3,3,0,39187,28,0,33.7593,0,0
DL,1.7579,1757,8,1,1,22,3,3,0,39187,28,0,33.705,0,0
DL,1.758,1757,9,1,1,22,3,3,0,39187,28,0,33.4648,0,0
DL,1.75807,1758,0,1,1,15,3,3,0,26719,28,0,33.2889,0,0
DL,1.75811,1758,1,1,1,1,3,3,0,1776,28,0,33.3412,0,0
DL,1.76521,1765,2,1,1,1,3,3,0,1776,28,0,32.6591,0,0
DL,1.7782,1778,1,1,1,22,3,3,0,1131,0,0,31.9118,0,0
DL,1.7783,1778,2,1,1,22,3,3,0,1131,0,0,31.9041,0,0
DL,1.7784,1778,3,1,1,22,3,3,0,1131,0,0,31.7994,0,0
DL,1.77847,1778,4,1,1,15,3,3,0,26719,28,0,31.8956,0,0
DL,1.77851,1778,5,1,1,1,3,3,0,1776,28,0,31.8075,0,0
DL,1.7819,1781,8,1,1,22,3,3,0,39187,28,0,32.8811,0,0
DL,1.782,1781,9,1,1,22,3,3,0,39187,28,0,32.8831,0,0
DL,1.7821,1782,0,1,1,22,3,3,0,39187,28,0,32.8214,0,0
DL,1.78217,1782,1,1,1,15,3,3,0,26719,28,0,32.8485,0,0
DL,1.78221,1782,2,1,1,1,3,3,0,1776,28,0,33.0422,0,0
DL,1.78291,1782,9,1,1,1,3,3,0,1776,28,0,32.8497,0,0
DL,1.80331,1803,3,1,1,1,3,3,0,48,0,0,32.0913,0,0
DL,1.806,1805,9,1,1,22,3,3,0,39187,28,0,32.1519,0,0
DL,1.8061,1806,0,1,1,22,3,3,0,39187,28,0,32.1338,0,0
DL,1.8062,1806,1,1,1,22,3,3,0,39187,28,0,32.2878,0,0
DL,1.80627,1806,2,1,1,15,3,3,0,26719,28,0,32.324,0,0
DL,1.80631,1806,3,1,1,1,3,3,0,1776,28,0,32.3922,0,0
DL,1.81341,1813,4,1,1,1,3,3,0,1776,28,0,34.7916,0,0
DL,1.8264,1826,3,1,1,22,3,3,0,1131,0,0,35.056,0,0
DL,1.8265,1826,4,1,1,22,3,3,0,1131,0,0,35.1476,0,0
DL,1.8266,1826,5,1,1,22,3,3,0,1131,0,0,35.0389,0,0
DL,1.82667,1826,6,1,1,15,3,3,0,26719,28,0,34.9692,0,0
DL,1.82671,1826,7,1,1,1,3,3,0,1776,28,0,34.9329,0,0
DL,1.8301,1830,0,1,1,22,3,3,0,39187,28,0,33.8906,0,0
DL,1.8302,1830,1,1,1,22,3,3,0,39187,28,0,33.8525,0,0
DL,1.8303,1830,2,1,1,22,3,3,0,39187,28,0,33.8323,0,0
DL,1.83037,1830,3,1,1,15,3,3,0,26719,28,0,33.95,0,0
DL,1.83041,1830,4,1,1,1,3,3,0,1776,28,0,33.8445,0,0
DL,1.83111,1831,1,1,1,1,3,3,0,1776,28,0,33.9252,0,0
DL,1.85151,1851,5,1,1,1,3,3,0,48,0,0,31.8796,0,0
DL,1.8542,1854,1,1,1,22,3,3,0,39187,28,0,31.2739,0,0
DL,1.8543,1854,2,1,1,22,3,3,0,39187,28,0,31.3919,0,0
DL,1.8544,1854,3,1,1,22,3,3,0,39187,28,0,31.2837,0,0
DL,1.85447,1854,4,1,1,15,3,3,0,26719,28,0,31.3587,0,0
DL,1.85451,1854,5,1,1,1,3,3,0,1776,28,0,31.4453,0,0
DL,1.86161,1861,6,1,1,1,3,3,0,1776,28,0,32.1029,0,0
DL,1.8746,1874,5,1,1,22,3,3,0,1131,0,0,33.5764,0,0
DL,1.8747,1874,6,1,1,22,3,3,0,1131,0,0,33.7056,0,0
DL,1.8748,1874,7,1,1,22,3,3,0,1131,0,0,33.6583,0,0
DL,1.87487,1874,8,1,1,15,3,3,0,26719,28,0,33.7802,0,0
DL,1.87491,1874,9,1,1,1,3,3,0,1776,28,0,33.7345,0,0
DL,1.8783,1878,2,1,1,22,3,3,0,39187,28,0,33.9155,0,0
DL,1.8784,1878,3,1,1,22,3,3,0,39187,28,0,33.868,0,0
DL,1.8785,1878,4,1,1,22,3,3,0,39187,28,0,33.956,0,0
DL,1.87857,1878,5,1,1,15,3,3,0,26719,28,0,34.1966,0,0
DL,1.87861,1878,6,1,1,1,3,3,0,1776,28,0,34.4276,0,0
DL,1.87931,1879,3,1,1,1,3,3,0,1776,28,0,34.1843,0,0
DL,1.89971,1899,7,1,1,1,3,3,0,48,0,0,35.8666,0,0
DL,1.9024,1902,3,1,1,22,3,3,0,39187,28,0,35.1568,0,0
DL,1.9025,1902,4,1,1,22,3,3,0,39187,28,0,35.2501,0,0
DL,1.9026,1902,5,1,1,22,3,3,0,39187,28,0,35.2778,0,0
DL,1.90267,1902,6,1,1,15,3,3,0,26719,28,0,35.2284,0,0
DL,1.90271,1902,7,1,1,1,3,3,0,1776,28,0,35.2912,0,0
DL,1.90981,1909,8,1,1,1,3,3,0,1776,28,0,35.4971,0,0
DL,1.91231,1912,3,1,1,1,3,3,0,1776,28,0,35.1434,0,0
DL,1.9129,1912,8,1,1,22,9,5,0,1131,0,0,37.3857,0,0
DL,1.913,1912,9,1,1,22,9,5,0,1131,0,0,37.4116,0,0
DL,1.9131,1913,0,1,1,22,9,5,0,1131,0,0,37.4214,0,0
DL,1.91317,1913,1,1,1,15,9,5,0,26719,28,0,37.3631,0,0
DL,1.91321,1913,2,1,1,1,9,5,0,1776,28,0,37.3388,0,0
DL,1.91361,1913,6,1,1,1,9,5,0,1776,28,0,37.164,0,0
DL,1.91371,1913,7,1,1,1,9,5,0,1776,28,0,37.2927,0,0
DL,1.92381,1923,8,1,1,1,9,5,0,1776,28,0,34.0708,0,0
DL,1.9265,1926,4,1,1,22,9,5,0,39187,28,0,34.3829,0,0
DL,1.9266,1926,5,1,1,22,9,5,0,39187,28,0,34.3463,0,0
DL,1.9267,1926,6,1,1,22,9,5,0,39187,28,0,34.444,0,0
DL,1.92677,1926,7,1,1,15,9,5,0,26719,28,0,34.4541,0,0
DL,1.92681,1926,8,1,1,1,9,5,0,1776,28,0,34.5807,0,0
DL,1.93391,1933,9,1,1,1,9,5,0,1776,28,0,34.9463,0,0
DL,1.93691,1936,9,1,1,1,9,5,0,1776,28,0,35.353,0,0
DL,1.9506,1950,5,1,1,22,9,5,0,1131,0,0,34.2726,0,0
DL,1.9507,1950,6,1,1,22,9,5,0,1131,0,0,34.3225,0,0
DL,1.9508,1950,7,1,1,22,9,5,0,1131,0,0,34.268,0,0
DL,1.9509,1950,8,1,1,22,9,5,0,39187,28,0,34.2424,0,0
DL,1.951,1950,9,1,1,22,9,5,0,39187,28,0,34.1091,0,0
DL,1.9511,1951,0,1,1,22,9,5,0,39187,28,0,34.0322,0,0
DL,1.95116,1951,1,1,1,13,9,5,0,23154,28,0,33.9618,0,0
DL,1.95121,1951,2,1,1,1,9,5,0,1776,28,0,34.1058,0,0
DL,1.95161,1951,6,1,1,1,9,5,0,1776,28,0,33.9962,0,0
DL,1.96171,1961,7,1,1,1,9,5,0,1776,28,0,34.095,0,0
DL,1.9747,1974,6,1,1,22,9,5,0,1131,0,0,33.2853,0,0
DL,1.9748,1974,7,1,1,22,9,5,0,1131,0,0,33.238,0,0
DL,1.9749,1974,8,1,1,22,9,5,0,1131,0,0,33.3496,0,0
DL,1.975,1974,9,1,1,22,9,5,0,39187,28,0,33.5613,0,0
DL,1.9751,1975,0,1,1,22,9,5,0,39187,28,0,33.5871,0,0
DL,1.9752,1975,1,1,1,22,9,5,0,39187,28,0,33.5542,0,0
DL,1.97526,1975,2,1,1,13,9,5,0,23154,28,0,33.3465,0,0
DL,1.97531,1975,3,1,1,1,9,5,0,1776,28,0,33.3649,0,0
DL,1.97571,1975,7,1,1,1,9,5,0,1776,28,0,33.3695,0,0
DL,1.98581,1985,8,1,1,1,9,5,0,1776,28,0,32.5974,0,0
DL,1.9988,1998,7,1,1,22,9,5,0,1131,0,0,33.5047,0,0
DL,1.9989,1998,8,1,1,22,9,5,0,1131,0,0,33.5722,0,0
DL,1.999,1998,9,1,1,22,9,5,0,1131,0,0,33.6453,0,0
DL,1.9991,1999,0,1,1,22,9,5,0,39187,28,0,33.5722,0,0
DL,1.9992,1999,1,1,1,22,9,5,0,39187,28,0,33.4178,0,0
DL,1.9993,1999,2,1,1,22,9,5,0,39187,28,0,33.4823,0,0
DL,1.99936,1999,3,1,1,13,9,5,0,23154,28,0,33.5757,0,0
DL,1.99941,1999,4,1,1,1,9,5,0,1776,28,0,33.5364,0,0
DL,1.99981,1999,8,1,1,1,9,5,0,1776,28,0,33.6147,0,0
DL,2.00991,2009,9,1,1,1,9,5,0,1776,28,0,34.7295,0,0
DL,2.0229,2022,8,1,1,22,9,5,0,1131,0,0,34.0607,0,0
DL,2.023,2022,9,1,1,22,9,5,0,1131,0,0,34.0342,0,0
DL,2.0231,2023,0,1,1,22,9,5,0,1131,0,0,34.0924,0,0
DL,2.0232,2023,1,1,1,22,9,5,0,39187,28,0,34.0104,0,0
DL,2.0233,2023,2,1,1,22,9,5,0,39187,28,0,34.0531,0,0
DL,2.0234,2023,3,1,1,22,9,5,0,39187,28,0,34.1262,0,0
DL,2.02346,2023,4,1,1,13,9,5,0,23154,28,0,34.0838,0,0
DL,2.02351,2023,5,1,1,1,9,5,0,1776,28,0,34.0783,0,0
DL,2.02391,2023,9,1,1,1,9,5,0,1776,28,0,34.447,0,0
DL,2.03401,2034,0,1,1,1,9,5,0,1776,28,0,33.0271,0,0
DL,2.047,2046,9,1,1,22,9,5,0,1131,0,0,34.1263,0,0
DL,2.0471,2047,0,1,1,22,9,5,0,1131,0,0,34.0824,0,0
DL,2.0472,2047,1,1,1,22,9,5,0,1131,0,0,34.0004,0,0
DL,2.0473,2047,2,1,1,22,9,5,0,39187,28,0,34.0808,0,0
DL,2.0474,2047,3,1,1,22,9,5,0,39187,28,0,34.0808,0,0
DL,2.0475,2047,4,1,1,22,9,5,0,39187,28,0,34.2707,0,0
DL,2.04756,2047,5,1,1,13,9,5,0,23154,28,0,34.2173,0,0
DL,2.04761,2047,6,1,1,1,9,5,0,1776,28,0,34.2254,0,0
DL,2.04801,2048,0,1,1,1,9,5,0,1776,28,0,34.4464,0,0
DL,2.05811,2058,1,1,1,1,9,5,0,1776,28,0,33.512,0,0
DL,2.0711,2071,0,1,1,22,9,5,0,1131,0,0,32.6073,0,0
DL,2.0712,2071,1,1,1,22,9,5,0,1131,0,0,32.704,0,0
DL,2.0713,2071,2,1,1,22,9,5,0,1131,0,0,32.5383,0,0
DL,2.0714,2071,3,1,1,22,9,5,0,39187,28,0,32.7008,0,0
DL,2.0715,2071,4,1,1,22,9,5,0,39187,28,0,32.5868,0,0
DL,2.0716,2071,5,1,1,22,9,5,0,39187,28,0,32.4943,0,0
DL,2.07166,2071,6,1,1,13,9,5,0,23154,28,0,32.5887,0,0
DL,2.07171,2071,7,1,1,1,9,5,0,1776,28,0,32.5841,0,0
DL,2.07211,2072,1,1,1,1,9,5,0,1776,28,0,32.4992,0,0
DL,2.08221,2082,2,1,1,1,9,5,0,1776,28,0,32.27,0,0
DL,2.09471,2094,7,1,1,2,9,5,0,100,0,0,32.4281,0,0
DL,2.09569,2095,6,1,1,21,3,5,0,1079,0,0,34.3271,0,0
DL,2.09579,2095,7,1,1,21,3,5,0,1079,0,0,34.1931,0,0
DL,2.09589,2095,8,1,1,21,3,5,0,1079,0,0,34.1547,0,0
DL,2.096,2095,9,1,1,22,3,5,0,39187,28,0,34.0936,0,0
DL,2.0961,2096,0,1,1,22,3,5,0,39187,28,0,34.0111,0,0
DL,2.09619,2096,1,1,1,21,3,5,0,37408,28,0,33.9555,0,0
DL,2.09627,2096,2,1,1,15,3,5,0,26719,28,0,33.8732,0,0
DL,2.09631,2096,3,1,1,1,3,5,0,1776,28,0,33.8998,0,0
DL,2.09661,2096,6,1,1,1,3,5,0,1776,28,0,33.9015,0,0
DL,2.10671,2106,7,1,1,1,3,5,0,1776,28,0,34.5962,0,0
DL,2.1197,2119,6,1,1,22,3,5,0,1131,0,0,35.3176,0,0
DL,2.1198,2119,7,1,1,22,3,5,0,1131,0,0,35.3909,0,0
DL,2.1199,2119,8,1,1,22,3,5,0,1131,0,0,35.2504,0,0
DL,2.12,2119,9,1,1,22,3,5,0,39187,28,0,35.2535,0,0
DL,2.12009,2120,0,1,1,20,3,5,0,35625,28,0,35.3946,0,0
DL,2.1202,2120,1,1,1,22,3,5,0,39187,28,0,35.4318,0,0
DL,2.12027,2120,2,1,1,16,3,5,0,28498,28,0,35.3559,0,0
DL,2.12031,2120,3,1,1,1,3,5,0,1776,28,0,35.2509,0,0
DL,2.12071,2120,7,1,1,1,3,5,0,1776,28,0,35.3283,0,0
DL,2.13081,2130,8,1,1,1,3,5,0,1776,28,0,35.0805,0,0
DL,2.1438,2143,7,1,1,22,3,5,0,1131,0,0,35.3381,0,0
DL,2.1439,2143,8,1,1,22,3,5,0,1131,0,0,35.5517,0,0
DL,2.144,2143,9,1,1,22,3,5,0,1131,0,0,35.5055,0,0
DL,2.1441,2144,0,1,1,22,3,5,0,39187,28,0,35.607,0,0
DL,2.1442,2144,1,1,1,22,3,5,0,39187,28,0,35.6866,0,0
DL,2.1443,2144,2,1,1,22,3,5,0,39187,28,0,35.8658,0,0
DL,2.14436,2144,3,1,1,13,3,5,0,23154,28,0,35.9035,0,0
DL,2.14441,2144,4,1,1,1,3,5,0,1776,28,0,36.0191,0,0
DL,2.14481,2144,8,1,1,1,3,5,0,1776,28,0,36.029,0,0
DL,2.15491,2154,9,1,1,1,3,5,0,1776,28,0,35.0827,0,0
DL,2.1679,2167,8,1,1,22,3,5,0,1131,0,0,35.1984,0,0
DL,2.168,2167,9,1,1,22,3,5,0,1131,0,0,35.4196,0,0
DL,2.1681,2168,0,1,1,22,3,5,0,1131,0,0,35.5595,0,0
DL,2.1682,2168,1,1,1,22,3,5,0,39187,28,0,35.604,0,0
DL,2.1683,2168,2,1,1,22,3,5,0,39187,28,0,35.5327,0,0
DL,2.1684,2168,3,1,1,22,3,5,0,39187,28,0,35.5501,0,0
DL,2.16846,2168,4,1,1,13,3,5,0,23154,28,0,35.4169,0,0
DL,2.16851,2168,5,1,1,1,3,5,0,1776,28,0,35.6236,0,0
DL,2.16891,2168,9,1,1,1,3,5,0,1776,28,0,35.7257,0,0
DL,2.17901,2179,0,1,1,1,3,5,0,1776,28,0,36.161,0,0
DL,2.192,2191,9,1,1,22,3,5,0,1131,0,0,37.7741,0,0
DL,2.1921,2192,0,1,1,22,3,5,0,1131,0,0,37.6965,0,0
DL,2.1922,2192,1,1,1,22,3,5,0,1131,0,0,37.5676,0,0
DL,2.1923,2192,2,1,1,22,3,5,0,39187,28,0,37.4523,0,0
DL,2.1924,2192,3,1,1,22,3,5,0,39187,28,0,37.3264,0,0
DL,2.1925,2192,4,1,1,22,3,5,0,39187,28,0,37.0872,0,0
DL,2.19256,2192,5,1,1,13,3,5,0,23154,28,0,36.9729,0,0
DL,2.19261,2192,6,1,1,1,3,5,0,1776,28,0,36.9447,0,0
DL,2.19301,2193,0,1,1,1,3,5,0,1776,28,0,37.1368,0,0
DL,2.20311,2203,1,1,1,1,3,5,0,1776,28,0,36.9874,0,0
DL,2.2161,2216,0,1,1,22,3,5,0,1131,0,0,35.8373,0,0
DL,2.2162,2216,1,1,1,22,3,5,0,1131,0,0,35.9885,0,0
DL,2.2163,2216,2,1,1,22,3,5,0,1131,0,0,35.7399,0,0
DL,2.2164,2216,3,1,1,22,3,5,0,39187,28,0,36.0023,0,0
DL,2.2165,2216,4,1,1,22,3,5,0,39187,28,0,36.044,0,0
DL,2.2166,2216,5,1,1,22,3,5,0,39187,28,0,35.8718,0,0
DL,2.21666,2216,6,1,1,13,3,5,0,23154,28,0,35.7662,0,0
DL,2.21671,2216,7,1,1,1,3,5,0,1776,28,0,35.7659,0,0
DL,2.21711,2217,1,1,1,1,3,5,0,1776,28,0,35.6143,0,0
DL,2.22721,2227,2,1,1,1,3,5,0,1776,28,0,34.3003,0,0
DL,2.2402,2240,1,1,1,22,3,5,0,1131,0,0,35.4335,0,0
DL,2.2403,2240,2,1,1,22,3,5,0,1131,0,0,35.4307,0,0
DL,2.2404,2240,3,1,1,22,3,5,0,1131,0,0,35.3405,0,0
DL,2.2405,2240,4,1,1,22,3,5,0,39187,28,0,35.4008,0,0
DL,2.2406,2240,5,1,1,22,3,5,0,39187,28,0,35.4432,0,0
DL,2.2407,2240,6,1,1,22,3,5,0,39187,28,0,35.2565,0,0
DL,2.24076,2240,7,1,1,13,3,5,0,23154,28,0,35.2837,0,0
DL,2.24081,2240,8,1,1,1,3,5,0,1776,28,0,35.3616,0,0
DL,2.24121,2241,2,1,1,1,3,5,0,1776,28,0,35.328,0,0
DL,2.25131,2251,3,1,1,1,3,5,0,1776,28,0,35.8972,0,0
DL,2.2643,2264,2,1,1,22,3,5,0,1131,0,0,33.4003,0,0
DL,2.2644,2264,3,1,1,22,3,5,0,1131,0,0,33.5215,0,0
DL,2.2645,2264,4,1,1,22,3,5,0,1131,0,0,33.7473,0,0
DL,2.2646,2264,5,1,1,22,3,5,0,39187,28,0,33.6794,0,0
DL,2.2647,2264,6,1,1,22,3,5,0,39187,28,0,33.6473,0,0
DL,2.2648,2264,7,1,1,22,3,5,0,39187,28,0,33.4944,0,0
DL,2.26486,2264,8,1,1,13,3,5,0,23154,28,0,33.4462,0,0
DL,2.26491,2264,9,1,1,1,3,5,0,1776,28,0,33.3655,0,0
DL,2.26531,2265,3,1,1,1,3,5,0,1776,28,0,33.242,0,0
DL,2.27541,2275,4,1,1,1,3,5,0,1776,28,0,31.1883,0,0
DL,2.2884,2288,3,1,1,22,3,5,0,1131,0,0,32.7516,0,0
DL,2.2885,2288,4,1,1,22,3,5,0,1131,0,0,32.7517,0,0
DL,2.2886,2288,5,1,1,22,3,5,0,1131,0,0,32.7862,0,0
DL,2.2887,2288,6,1,1,22,3,5,0,39187,28,0,32.588,0,0
DL,2.2888,2288,7,1,1,22,3,5,0,39187,28,0,32.619,0,0
DL,2.2889,2288,8,1,1,22,3,5,0,39187,28,0,32.2636,0,0
DL,2.28896,2288,9,1,1,13,3,5,0,23154,28,0,32.1722,0,0
DL,2.28901,2289,0,1,1,1,3,5,0,1776,28,0,32.0761,0,0
DL,2.28941,2289,4,1,1,1,3,5,0,1776,28,0,31.9943,0,0
DL,2.29951,2299,5,1,1,1,3,5,0,1776,28,0,33.6792,0,0
DL,2.3125,2312,4,1,1,22,3,5,0,1131,0,0,34.9027,0,0
DL,2.3126,2312,5,1,1,22,3,5,0,1131,0,0,34.9138,0,0
DL,2.3127,2312,6,1,1,22,3,5,0,1131,0,0,34.7831,0,0
DL,2.3128,2312,7,1,1,22,3,5,0,39187,28,0,34.843,0,0
DL,2.3129,2312,8,1,1,22,3,5,0,39187,28,0,34.7139,0,0
DL,2.313,2312,9,1,1,22,3,5,0,39187,28,0,34.6779,0,0
DL,2.31306,2313,0,1,1,13,3,5,0,23154,28,0,34.797,0,0
DL,2.31311,2313,1,1,1,1,3,5,0,1776,28,0,34.8344,0,0
DL,2.31351,2313,5,1,1,1,3,5,0,1776,28,0,34.6839,0,0
DL,2.32361,2323,6,1,1,1,3,5,0,1776,28,0,35.8291,0,0
DL,2.3366,2336,5,1,1,22,3,5,0,1131,0,0,36.5729,0,0
DL,2.3367,2336,6,1,1,22,3,5,0,1131,0,0,36.6703,0,0
DL,2.3368,2336,7,1,1,22,3,5,0,1131,0,0,36.7814,0,0
DL,2.3369,2336,8,1,1,22,3,5,0,39187,28,0,36.7022,0,0
DL,2.337,2336,9,1,1,22,3,5,0,39187,28,0,36.7055,0,0
DL,2.3371,2337,0,1,1,22,3,5,0,39187,28,0,36.9349,0,0
DL,2.33716,2337,1,1,1,13,3,5,0,23154,28,0,36.9611,0,0
DL,2.33721,2337,2,1,1,1,3,5,0,1776,28,0,36.9572,0,0
DL,2.33761,2337,6,1,1,1,3,5,0,1776,28,0,37.286,0,0
DL,2.34771,2347,7,1,1,1,3,5,0,1776,28,0,36.7791,0,0
DL,2.3607,2360,6,1,1,22,3,5,0,1131,0,0,35.7101,0,0
DL,2.3608,2360,7,1,1,22,3,5,0,1131,0,0,35.8418,0,0
DL,2.3609,2360,8,1,1,22,3,5,0,1131,0,0,35.7809,0,0
DL,2.361,2360,9,1,1,22,3,5,0,39187,28,0,35.744,0,0
DL,2.3611,2361,0,1,1,22,3,5,0,39187,28,0,35.7747,0,0
DL,2.3612,2361,1,1,1,22,3,5,0,39187,28,0,35.8033,0,0
DL,2.36126,2361,2,1,1,13,3,5,0,23154,28,0,35.7885,0,0
DL,2.36131,2361,3,1,1,1,3,5,0,1776,28,0,35.6913,0,0
DL,2.36171,2361,7,1,1,1,3,5,0,1776,28,0,35.7957,0,0
DL,2.37181,2371,8,1,1,1,3,5,0,1776,28,0,35.8154,0,0
DL,2.3848,2384,7,1,1,22,3,5,0,1131,0,0,35.4627,0,0
DL,2.3849,2384,8,1,1,22,3,5,0,1131,0,0,35.6896,0,0
DL,2.385,2384,9,1,1,22,3,5,0,1131,0,0,35.6674,0,0
DL,2.3851,2385,0,1,1,22,3,5,0,39187,28,0,35.686,0,0
DL,2.3852,2385,1,1,1,22,3,5,0,39187,28,0,35.8613,0,0
DL,2.3853,2385,2,1,1,22,3,5,0,39187,28,0,35.888,0,0
DL,2.38536,2385,3,1,1,13,3,5,0,23154,28,0,35.703,0,0
DL,2.38541,2385,4,1,1,1,3,5,0,1776,28,0,35.6062,0,0
