#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw
157,2.97,1.14579e+08,5.0752e+06,16,21.5889,7.3988,532.199,424.655,0,30309,9,9,CONNECTED_NORMALLY,5,4
158,2.98,0,0,16,21.5889,7.3988,532.415,424.729,0,30309,9,9,CONNECTED_NORMALLY,5,4
159,2.99,1.14579e+08,5.0752e+06,16,21.5889,7.3988,532.631,424.803,0,30309,9,9,CONNECTED_NORMALLY,5,4
160,3,0,0,16,21.5889,7.3988,532.847,424.877,0,30309,9,9,CONNECTED_NORMALLY,5,4
161,3.01,3.0576e+07,1.3728e+06,16,-30.7998,10.2622,532.589,424.977,0,30309,9,9,CONNECTED_NORMALLY,5,4
162,3.02,8.40032e+07,3.7024e+06,16,-30.7998,10.2622,532.281,425.079,0,30309,9,9,CONNECTED_NORMALLY,5,4
163,3.03,0,0,16,-30.7998,10.2622,531.973,425.182,0,30309,9,9,CONNECTED_NORMALLY,5,4
164,3.04,1.14579e+08,5.0752e+06,16,13.334,25.5024,532.029,425.41,0,30309,9,9,CONNECTED_NORMALLY,5,4
165,3.05,0,0,16,13.334,25.5024,532.162,425.665,0,30309,9,9,CONNECTED_NORMALLY,5,4
166,3.06,1.14579e+08,5.0752e+06,16,13.334,25.5024,532.295,425.92,0,30309,9,9,CONNECTED_NORMALLY,5,4
167,3.07,0,0,16,40.4586,15.5232,532.523,426.14,0,30309,9,9,CONNECTED_NORMALLY,5,4
168,3.08,0,0,16,40.4586,15.5232,532.927,426.296,0,30309,9,9,CONNECTED_NORMALLY,5,4
169,3.09,1.14579e+08,5.0752e+06,16,-39.7736,24.9045,533.3,426.455,0,30309,9,9,CONNECTED_NORMALLY,5,4
170,3.1,0,0,16,-39.7736,24.9045,532.902,426.704,0,30309,9,9,CONNECTED_NORMALLY,5,4
171,3.11,1.14579e+08,5.0752e+06,16,-39.7736,24.9045,532.504,426.953,0,30309,9,9,CONNECTED_NORMALLY,5,4
172,3.12,0,0,16,-20.5088,1.19809,532.282,426.986,0,30309,9,9,CONNECTED_NORMALLY,5,4
173,3.13,0,0,16,-20.5088,1.19809,532.077,426.998,0,30309,9,9,CONNECTED_NORMALLY,5,4
174,3.14,1.14579e+08,5.0752e+06,16,-20.5088,1.19809,531.872,427.01,0,30309,9,9,CONNECTED_NORMALLY,5,4
175,3.15,0,0,16,-20.5088,1.19809,531.667,427.022,0,30309,9,9,CONNECTED_NORMALLY,5,4
176,3.16,1.14579e+08,5.0752e+06,16,-21.7672,-15.2762,531.461,427.027,0,30309,9,9,CONNECTED_NORMALLY,5,4
177,3.17,0,0,16,-21.7672,-15.2762,531.243,426.874,0,30309,9,9,CONNECTED_NORMALLY,5,4
178,3.18,0,0,16,-21.7672,-15.2762,531.026,426.722,0,30309,9,9,CONNECTED_NORMALLY,5,4
179,3.19,1.14579e+08,5.0752e+06,16,-21.7672,-15.2762,530.808,426.569,0,30309,9,9,CONNECTED_NORMALLY,5,4
180,3.2,0,0,16,-19.4384,-23.2109,530.597,426.394,0,30309,9,9,CONNECTED_NORMALLY,5,4
181,3.21,1.14579e+08,5.0752e+06,16,-19.4384,-23.2109,530.402,426.162,0,30309,9,9,CONNECTED_NORMALLY,5,4
182,3.22,0,0,16,-19.4384,-23.2109,530.208,425.93,0,30309,9,9,CONNECTED_NORMALLY,5,4
183,3.23,1.14579e+08,5.0752e+06,16,-19.4384,-23.2109,530.014,425.697,0,30309,9,9,CONNECTED_NORMALLY,5,4
184,3.24,0,0,16,-29.0019,-10.5822,529.726,425.589,0,30309,9,9,CONNECTED_NORMALLY,5,4
185,3.25,0,0,16,-29.0019,-10.5822,529.436,425.483,0,30309,9,9,CONNECTED_NORMALLY,5,4
186,3.26,1.14579e+08,5.0752e+06,16,-29.0019,-10.5822,529.146,425.377,0,30309,9,9,CONNECTED_NORMALLY,5,4
187,3.27,0,0,16,12.7579,26.6856,529.164,425.547,0,30309,9,9,CONNECTED_NORMALLY,5,4
188,3.28,1.14579e+08,5.0752e+06,16,12.7579,26.6856,529.292,425.814,0,30309,9,9,CONNECTED_NORMALLY,5,4
189,3.29,0,0,16,12.7579,26.6856,529.419,426.081,0,30309,9,9,CONNECTED_NORMALLY,5,4
190,3.3,0,0,16,-8.58873,26.4039,529.47,426.346,0,30309,9,9,CONNECTED_NORMALLY,5,4
191,3.31,1.14579e+08,5.0752e+06,16,-8.58873,26.4039,529.385,426.61,0,30309,9,9,CONNECTED_NORMALLY,5,4
192,3.32,0,0,16,-8.58873,26.4039,529.299,426.874,0,30309,9,9,CONNECTED_NORMALLY,5,4
193,3.33,1.14579e+08,5.0752e+06,16,-8.58873,26.4039,529.213,427.139,0,30309,9,9,CONNECTED_NORMALLY,5,4
194,3.34,0,0,16,-24.6193,-25.215,529.006,427.012,0,30309,9,9,CONNECTED_NORMALLY,5,4
195,3.35,1.50528e+07,665600,16,-24.6193,-25.215,528.759,426.76,0,30309,9,9,CONNECTED_NORMALLY,5,4
196,3.36,9.95264e+07,4.4096e+06,16,-24.6193,-25.215,528.513,426.508,0,30309,9,9,CONNECTED_NORMALLY,5,4
197,3.37,0,0,16,-16.0195,-15.451,528.346,426.345,0,30309,9,9,CONNECTED_NORMALLY,5,4
198,3.38,1.14579e+08,5.0752e+06,16,-16.0195,-15.451,528.186,426.191,0,30309,9,9,CONNECTED_NORMALLY,5,4
199,3.39,0,0,16,-16.0195,-15.451,528.026,426.036,0,30309,9,9,CONNECTED_NORMALLY,5,4
200,3.4,1.14579e+08,5.0752e+06,16,-16.0195,-15.451,527.866,425.882,0,30309,9,9,CONNECTED_NORMALLY,5,4
201,3.41,0,0,16,-23.6488,3.71029,527.673,425.809,0,30309,9,9,CONNECTED_NORMALLY,5,4
202,3.42,0,0,16,-23.6488,3.71029,527.436,425.846,0,30309,9,9,CONNECTED_NORMALLY,5,4
203,3.43,1.14579e+08,5.0752e+06,16,-23.6488,3.71029,527.2,425.883,0,30309,9,9,CONNECTED_NORMALLY,5,4
204,3.44,0,0,16,-23.6488,3.71029,526.963,425.92,0,30309,9,9,CONNECTED_NORMALLY,5,4
205,3.45,1.14579e+08,5.0752e+06,16,20.4996,44.4007,526.837,426.058,0,30309,9,9,CONNECTED_NORMALLY,5,4
206,3.46,0,0,16,20.4996,44.4007,527.042,426.502,0,30309,9,9,CONNECTED_NORMALLY,5,4
207,3.47,0,0,16,48.8363,1.11964,527.304,426.858,0,30309,9,9,CONNECTED_NORMALLY,5,4
208,3.48,1.14579e+08,5.0752e+06,16,48.8363,1.11964,527.793,426.869,0,30309,9,9,CONNECTED_NORMALLY,5,4
209,3.49,0,0,16,-38.7771,6.97943,528.144,426.89,0,30309,9,9,CONNECTED_NORMALLY,5,4
210,3.5,1.14579e+08,5.0752e+06,16,-38.7771,6.97943,527.756,426.96,0,30309,9,9,CONNECTED_NORMALLY,5,4
211,3.51,0,0,16,-38.7771,6.97943,527.368,427.029,0,30309,9,9,CONNECTED_NORMALLY,5,4
212,3.52,1.0423e+08,4.6176e+06,16,-36.0359,9.04572,526.997,427.112,0,30309,9,9,CONNECTED_NORMALLY,5,4
213,3.53,1.03488e+07,457600,16,-36.0359,9.04572,526.637,427.202,0,30309,9,9,CONNECTED_NORMALLY,5,4
214,3.54,0,0,16,-36.0359,9.04572,526.277,427.293,0,30309,9,9,CONNECTED_NORMALLY,5,4
215,3.55,1.14579e+08,5.0752e+06,16,-29.7902,16.1959,525.974,427.45,0,30309,9,9,CONNECTED_NORMALLY,5,4
216,3.56,0,0,16,-29.7902,16.1959,525.676,427.612,0,30309,9,9,CONNECTED_NORMALLY,5,4
217,3.57,1.14579e+08,5.0752e+06,16,-29.7902,16.1959,525.379,427.774,0,30309,9,9,CONNECTED_NORMALLY,5,4
218,3.58,0,0,16,27.9482,39.9867,525.645,428.168,0,30309,9,9,CONNECTED_NORMALLY,5,4
219,3.59,0,0,16,27.9482,39.9867,525.925,428.568,0,30309,9,9,CONNECTED_NORMALLY,5,4
220,3.6,1.14579e+08,5.0752e+06,16,-28.2501,13.7542,525.683,428.724,0,30309,9,9,CONNECTED_NORMALLY,5,4
221,3.61,0,0,16,-28.2501,13.7542,525.4,428.862,0,30309,9,9,CONNECTED_NORMALLY,5,4
222,3.62,1.14579e+08,5.0752e+06,16,-28.2501,13.7542,525.118,429,0,30309,9,9,CONNECTED_NORMALLY,5,4
